game_id,igdb_id,vgi_id,name,released,steam_id,slug,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags
1812644,137243.0,681715,Little Goody Two Shoes,2023-10-31,1812370,little-goody-two-shoes,19.99,50970,1699,11896,95.762,"Adventure, RPG",AstralShift,Square Enix,AAA,754000,"['Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Controller', 'Mystery', 'LGBTQ+', 'Time Management', 'Dating Sim', ""1990's"", 'Romance', '2D', 'Female Protagonist', 'Puzzle', 'Exploration', 'Resource Management', 'Story Rich', 'Anime', 'Horror', 'Multiple Endings']"
1230239,250617.0,676533,Ghostrunner 2,2023-10-26,2144740,ghostrunner-2,39.99,274000,9125,30682,81.129,"Action, Adventure, Strategy",ONE MORE LEVEL,505 GAMES,AA,7100000,"['Strategy', 'Action', 'Adventure', 'Singleplayer', 'Music', 'Ninja', 'Action-Adventure', 'Fighting', 'First-Person', 'Hack and Slash', 'Cyberpunk', 'Post-apocalyptic', 'Runner', 'Swordplay', 'Combat', 'Motorbike', 'Vehicular Combat', 'Difficult', 'Violent', 'Fast-Paced']"
1139560,240902.0,725915,Cities: Skylines II,2023-10-24,949230,cities-skylines-ii,49.99,2100000,70244,302000,52.577,Simulation,Colossal Order Ltd.,Paradox Interactive,AA,82700000,"['Strategy', 'Simulation', 'Singleplayer', 'Early Access', 'Casual', 'Multiplayer', 'Economy', 'Moddable', 'Transportation', 'Mod', 'Building', 'City Builder', 'Resource Management', 'Management', 'Relaxing', 'Open World', 'Sandbox', 'Atmospheric', 'Great Soundtrack', 'Realistic']"
1231967,99821.0,617631,METAL GEAR SOLID 3: Snake Eater - Master Collection Version,2023-10-24,2131650,metal-gear-solid-3-snake-eater-master-collection-version,19.99,133000,4419,12669,85.291,Action,KONAMI,KONAMI,AA,2000000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Drama', 'Tanks', 'Third-Person Shooter', 'War', 'Military', 'Third-Person', 'Cinematic', 'Tactical', 'Cold War', '3D', 'Survival', 'Stealth', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Violent']"
1231965,250635.0,617630,METAL GEAR SOLID - Master Collection Version,2023-10-24,2131630,metal-gear-solid-master-collection-version,19.99,91650,3055,17611,76.792,Action,KONAMI,KONAMI,AA,1400000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Drama', 'Classic', 'Tanks', 'Gore', 'Third-Person Shooter', 'War', 'Military', 'Cinematic', 'Tactical', '3D', 'Top-Down', 'Stealth', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Violent']"
1231966,55041.0,641495,METAL GEAR SOLID 2: Sons of Liberty - Master Collection Version,2023-10-24,2131640,metal-gear-solid-2-sons-of-liberty-master-collection-version,19.99,65970,2199,7197,84.948,Action,KONAMI,KONAMI,AA,1000000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Drama', 'Classic', 'Tanks', 'Third-Person Shooter', 'War', 'Military', 'Third-Person', 'Cinematic', 'Tactical', '3D', 'Stealth', 'Exploration', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Violent']"
1232237,254684.0,641496,METAL GEAR & METAL GEAR 2: Solid Snake,2023-10-24,2131680,metal-gear-metal-gear-2-solid-snake,19.99,16110,537,10297,83.426,Action,KONAMI,KONAMI,AA,249000,"['Action', 'Adventure', 'Singleplayer', 'Top-Down Shooter', 'Action-Adventure', 'Drama', 'Tanks', 'War', 'Military', 'Cinematic', 'Tactical', '2D Platformer', ""1990's"", '2D', 'Pixel Graphics', 'Top-Down', 'Stealth', 'Exploration', 'Story Rich', 'Violent']"
1232238,254856.0,692118,METAL GEAR SOLID: MASTER COLLECTION Vol.1 BONUS CONTENT,2023-10-24,2306740,metal-gear-solid-master-collection-vol-1-bonus-content,59.99,3960,132,3543,53.03,Action,KONAMI,KONAMI,AA,12240,"['Action', 'Adventure', 'Singleplayer', 'Top-Down Shooter', 'Action-Adventure', 'Drama', 'Tanks', 'War', 'Military', 'Cinematic', 'Tactical', '2D Platformer', ""1990's"", '2D', 'Top-Down', 'Stealth', 'Exploration', 'Story Rich', 'Violent']"
49338,109970.0,638086,ENDLESS™ Dungeon,2023-10-19,1485590,endless-dungeon,19.99,107000,3566,59097,65.536,"Action, Strategy",AMPLITUDE Studios,SEGA,AAA,2400000,"['Strategy', 'Action', 'Multiplayer', 'Action RPG', 'Co-op', 'Dungeon Crawler', 'PvE', 'Twin Stick Shooter', 'Action Roguelike', 'Soundtrack', 'Tactical RPG', 'Mystery Dungeon', '3D', 'Top-Down', 'Tower Defense', 'Roguelike', 'Roguelite', 'Sci-fi', 'Procedural Generation', 'Replay Value']"
1809350,216282.0,697070,Gargoyles Remastered,2023-10-19,1928020,gargoyles-remastered,14.99,1080,36,1206,66.667,"Action, Adventure",Empty Clip Studios,Disney,AAA,12382,"['Action', 'Adventure', 'Singleplayer', 'Side Scroller', 'Action-Adventure', 'Gaming', 'Hand-drawn', 'Dark Fantasy', '2D Platformer', 'Gothic', 'Combat', ""1990's"", '2D', 'Pixel Graphics', 'Cartoony', 'Platformer', 'Arcade', 'Linear', 'Retro', 'Atmospheric']"
2012474,125165.0,621921,Diablo® IV,2023-10-17,2344520,diablo-iv,49.99,1400000,47072,123000,65.665,"Action, RPG","Blizzard Entertainment, Inc.","Blizzard Entertainment, Inc.",AAA,54200000,"['Action', 'Singleplayer', 'RPG', 'Multiplayer', 'Gore', 'Action RPG', 'Co-op', 'Point & Click', 'Dungeon Crawler', 'Online Co-Op', 'Loot', 'Dark Fantasy', 'PvE', 'Hack and Slash', 'Third-Person', 'Isometric', 'Exploration', 'Fantasy', 'Story Rich', 'Violent']"
1616294,252478.0,616784,Sonic Superstars,2023-10-17,2022670,sonic-superstars,59.99,92610,3087,11075,68.805,Action,SEGA,SEGA,AAA,4000000,"['Action', 'Adventure', 'Singleplayer', 'Casual', 'Multiplayer', '2.5D', 'Action-Adventure', '4 Player Local', 'Cartoon', '2D Platformer', 'Local Multiplayer', 'Local Co-Op', '2D', 'Platformer', 'Retro', 'Atmospheric', 'Great Soundtrack', 'Family Friendly', 'Colorful', 'Fast-Paced']"
400383,21593.0,614301,Lords of the Fallen,2023-10-13,1501750,lords-of-the-fallen,59.99,1100000,35277,118000,64.566,"Action, Adventure, RPG",HEXWORKS,CI Games,AA,47300000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Action-Adventure', 'Action RPG', 'Medieval', 'Souls-like', 'Dragons', 'Online Co-Op', 'Dark Fantasy', 'Character Customization', 'Magic', 'Lore-Rich', 'Combat', 'Exploration', 'Fantasy', 'Open World', 'Story Rich']"
1231720,252490.0,614986,Star Trek: Infinite,2023-10-12,1622900,star-trek-infinite,29.99,99180,3306,22961,43.466,"Adventure, Simulation, Strategy",Nimble Giant Entertainment,Paradox Interactive,AA,2300000,"['Strategy', 'Simulation', 'Choices Matter', 'Flight', 'Space Sim', 'PvE', 'Military', 'Grand Strategy', 'Science', 'Diplomacy', '3D', '4X', 'RTS', 'Exploration', 'Management', 'Open World', 'Story Rich', 'Space', 'Sandbox', 'PvP']"
1230192,250531.0,721933,Total War: PHARAOH,2023-10-11,1937780,total-war-pharaoh,39.99,151000,5019,42266,63.877,"Action, Strategy",Creative Assembly,SEGA,AAA,5900000,"['Strategy', 'Action', 'Singleplayer', 'Multiplayer', 'Psychological Horror', 'Capitalism', 'War', 'Historical', 'Grand Strategy', 'Tactical', 'Turn-Based Strategy', 'Rome', '4X', 'RTS', 'Management', 'Atmospheric', 'PvP', 'Sexual Content']"
1231413,78511.0,709009,Forza Motorsport,2023-10-10,2440510,forza-motorsport,69.99,278000,9278,31821,46.152,Racing,Turn 10,Xbox Game Studios,AAA,14000000,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Automobile Sim', 'Racing', 'Driving', 'Immersive Sim', 'VR', 'First-Person', 'Character Customization', 'Third-Person', 'Science', 'Transportation', 'Physics', 'Management', 'Open World', 'Family Friendly', 'PvP', 'Realistic']"
1516437,260011.0,650631,Wild Card Football,2023-10-10,1206370,wild-card-football,0.0,4800,160,1127,59.375,"Action, Casual, Sports",Saber Interactive Inc,Saber Interactive Inc,AA,138000,"['Action', 'Simulation', 'Singleplayer', 'Casual', 'Multiplayer', 'Sports', 'Stylized', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Local Co-Op', 'eSports', '3D', 'Cartoony', 'Arcade', 'Funny', 'Cute', 'Family Friendly', 'Colorful', 'Football (American)']"
1051646,225351.0,624393,SWORD ART ONLINE Last Recollection,2023-10-05,1566880,sword-art-online-last-recollection,59.99,15420,514,13698,61.284,"Action, Adventure, RPG","AQURIA Co., Ltd.",Bandai Namco,AAA,708000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Action-Adventure', 'Action RPG', 'Party-Based RPG', 'Online Co-Op', 'Character Customization', 'PvE', 'Artificial Intelligence', 'Third-Person', 'Magic', 'Futuristic', 'Swordplay', 'JRPG', 'Fantasy', 'Sci-fi', 'Anime']"
1226052,241149.0,671756,Wargroove 2,2023-10-05,1346020,wargroove-2,19.99,11520,384,7057,72.396,Strategy,"Chucklefish, Robotality",Chucklefish,AA,179000,"['Strategy', 'Singleplayer', 'Multiplayer', 'Turn-Based Tactics', 'Co-op', 'Wargame', 'Asynchronous Multiplayer', 'Turn-Based Strategy', 'Local Multiplayer', 'Local Co-Op', 'Strategy RPG', 'Tactical RPG', '2D', 'Pixel Graphics', 'Puzzle', 'Roguelike', 'Fantasy', 'Family Friendly', 'Colorful', 'PvP']"
1914064,133887.0,628749,Tony Hawk's™ Pro Skater™ 1 + 2,2023-10-03,2395210,tony-hawk-s-pro-skater-1-2,39.99,113000,3769,14270,90.714,Sports,"Iron Galaxy Studios, Vicarious Visions",Activision,AAA,2300000,"['Singleplayer', 'Multiplayer', 'Sports', 'Music', 'Co-op', 'Character Customization', 'Third-Person', 'Remake', 'Soundtrack', 'Skateboarding', '3D', 'Arcade', 'Great Soundtrack']"
1139588,240893.0,717731,The Lamplighters League,2023-10-03,1167750,the-lamplighters-league,49.99,26430,881,24703,70.261,"Adventure, Strategy, RPG",Harebrained Schemes,Paradox Interactive,AA,961000,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Stylized', 'Turn-Based Combat', 'Dark Fantasy', 'Cinematic', 'Tactical', 'Turn-Based Strategy', 'Supernatural', 'Alternate History', 'Strategy RPG', 'Tactical RPG', 'Noir', 'Top-Down', 'Story Rich', 'Atmospheric', 'Multiple Endings']"
1232002,254330.0,616813,Silent Hope,2023-10-03,1960110,silent-hope,39.99,7770,259,4983,72.201,"Action, RPG",Marvelous Inc.,"Marvelous Europe, Marvelous USA, Inc., XSEED Games","AA, Indie",214000,"['Action', 'Singleplayer', 'RPG', 'Action RPG', 'Dungeon Crawler', 'Loot', 'Hack and Slash', 'Crafting', 'Magic', 'Isometric', 'Lore-Rich', 'Class-Based', 'Exploration', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'Atmospheric', 'Cute', 'Colorful']"
1326524,256092.0,617949,EA SPORTS FC™ 24,2023-09-29,2195250,ea-sports-fc-24,69.99,3600000,108000,109000,57.644,"Simulation, Sports",Electronic Arts,Electronic Arts,AAA,154300000,"['Action', 'Simulation', 'Singleplayer', 'Early Access', 'Multiplayer', 'Competitive', 'Sports', 'Controller', 'Co-op', 'First-Person', 'Online Co-Op', 'PvE', 'Local Multiplayer', 'Local Co-Op', 'eSports', '3D', 'Family Friendly', 'PvP', 'Realistic', 'Football (Soccer)']"
1052258,229919.0,636529,Fate/Samurai Remnant,2023-09-29,1902690,fate-samurai-remnant,59.99,184000,6124,51147,91.362,"Action, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,8200000,"['Action', 'Singleplayer', 'RPG', 'Drama', 'Stylized', 'Gore', 'Action RPG', 'Historical', 'Hack and Slash', 'Magic', 'Spectacle fighter', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'Violent', 'Visual Novel', 'Multiple Endings', 'Sexual Content', 'Musou']"
1230455,137928.0,636488,Infinity Strash: DRAGON QUEST The Adventure of Dai,2023-09-28,1895810,infinity-strash-dragon-quest-the-adventure-of-dai,59.99,11070,369,6088,45.257,"Action, RPG","Game Studio Inc., KAI GRAPHICS INC., Square Enix",Square Enix,AAA,519000,"['Action', 'Singleplayer', 'RPG', 'Action RPG', 'Character Customization', 'PvE', 'Hack and Slash', 'Third-Person', 'Magic', 'Action Roguelike', 'Comic Book', 'Combat', '3D', 'Roguelite', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'Colorful']"
323467,213639.0,720150,MY HERO ULTRA RUMBLE,2023-09-28,1607250,my-hero-ultra-rumble,0.0,581000,19372,34154,66.152,"Action, Casual, Free to Play",Byking Inc.,Bandai Namco,AAA,0,"['Action', 'Free to Play', 'Casual', 'Multiplayer', 'Stylized', 'Co-op', 'Third-Person Shooter', 'Online Co-Op', 'Third-Person', 'Battle Royale', 'Team-Based', 'eSports', 'Superhero', '3D Fighter', 'Combat', '3D', 'Shooter', 'Anime', 'PvP', 'Sexual Content']"
967342,27270.0,718323,PAYDAY 3,2023-09-21,1272080,payday-3,29.99,1200000,57930,184000,43.162,"Action, Adventure, RPG",Starbreeze Studios,Deep Silver,AA,35200000,"['Action', 'RPG', 'Multiplayer', 'Dark Humor', 'Gun Customization', 'Co-op', 'First-Person', 'Online Co-Op', 'PvE', 'Crime', 'Tactical', 'America', 'Combat', 'Heist', '3D', 'FPS', 'Stealth', 'Shooter', ""Shoot 'Em Up"", 'Realistic']"
1230008,239392.0,682600,Mortal Kombat 1,2023-09-19,1971870,mortal-kombat-1,49.99,1000000,34670,91839,69.097,Action,"NetherRealm Studios, QLOC",Warner Bros. Games,AAA,48700000,"['Action', 'Singleplayer', 'Multiplayer', 'Competitive', '2.5D', 'Gore', 'Fighting', '2D Fighter', 'Character Customization', 'Blood', 'Local Co-Op', 'Martial Arts', '3D', 'Arcade', 'Story Rich', 'Atmospheric', 'Violent', 'Horror', 'PvP', 'Mature']"
1327206,259748.0,616367,The Walking Dead: Betrayal,2023-09-14,1877320,the-walking-dead-betrayal,0.0,10770,349,4837,44.699,"Casual, Early Access",Other Ocean Interactive,"Other Ocean Group, Skybound Games","AA, Indie",143000,"['Casual', 'Multiplayer', 'Action-Adventure', 'Time Management', 'Character Customization', 'PvE', 'Crafting', 'Zombies', 'Post-apocalyptic', 'Team-Based', 'Lore-Rich', 'Social Deduction', '3D', 'Survival', 'Stealth', 'Exploration', 'Open World', 'Sandbox', 'Horror', 'PvP']"
168028,200900.0,638694,Gunbrella,2023-09-13,1580180,gunbrella,14.99,24150,805,9382,86.211,"Action, Adventure",doinksoft,Devolver Digital,AA,270000,"['Action', 'Adventure', 'Indie', 'Singleplayer', 'Side Scroller', 'Controller', 'Action Roguelike', 'Noir', 'Combat', 'Metroidvania', '2D', 'Pixel Graphics', 'Platformer', 'Exploration', 'Story Rich', 'Funny', 'Difficult', 'Mature']"
479167,206807.0,721794,SUPER BOMBERMAN R2,2023-09-13,1913740,super-bomberman-r2,49.99,5040,168,4182,54.762,"Action, Adventure, Casual, RPG, MMO",KONAMI,KONAMI,AA,190000,"['Action', 'Adventure', 'Singleplayer', 'Casual', 'RPG', 'Multiplayer', 'Robots', '4 Player Local', 'Character Customization', 'PvE', 'Party Game', 'Battle Royale', '3D', 'Top-Down', 'Exploration', 'Base Building', 'Space', 'Sci-fi', 'Anime', 'PvP']"
1228651,131974.0,662332,Mary Skelter Finale,2023-09-12,2357400,mary-skelter-finale,39.99,3270,109,2672,72.477,"Strategy, RPG","Compile Heart, Ghostlight LTD., Idea Factory",Idea Factory International,AA,79893,"['Strategy', 'Adventure', 'RPG', 'Turn-Based Tactics', 'Party-Based RPG', 'Cartoon', 'Dungeon Crawler', 'Dystopian ', 'Turn-Based Strategy', 'Post-apocalyptic', 'Strategy RPG', 'Tactical RPG', 'Combat', 'Female Protagonist', 'JRPG', 'Fantasy', 'Anime', 'Cute', 'Visual Novel', 'Colorful']"
1232846,255788.0,723899,NBA 2K24,2023-09-08,2338770,nba-2k24,59.99,1100000,43029,34052,30.886,"Simulation, Sports",Visual Concepts,2K,AAA,35900000,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Controller', 'Immersive Sim', 'Co-op', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Team-Based', 'Local Co-Op', 'eSports', 'Trading', 'Basketball', 'Gambling', '3D', 'Management', 'PvP', 'Realistic']"
1226718,243017.0,649810,Void Crew,2023-09-07,1063420,void-crew,24.99,186000,6193,53815,87.938,"Action, Adventure",Hutlihut Games,Focus Entertainment,AA,3000000,"['Action', 'Adventure', 'Indie', 'Multiplayer', 'Action-Adventure', 'Co-op', 'Flight', 'Space Sim', 'First-Person', 'Online Co-Op', 'Character Customization', 'PvE', 'Futuristic', 'Combat', '3D', 'Exploration', 'Roguelite', 'Space', 'Sci-fi', 'Colorful']"
1517544,234349.0,662225,Dokapon Kingdom: Connect,2023-09-07,2338140,dokapon-kingdom-connect,49.99,19560,652,6586,89.11,"Action, Strategy, Casual, RPG","Compile Heart, Idea Factory, Sting",Idea Factory International,AA,644000,"['Strategy', 'Singleplayer', 'Casual', 'RPG', 'Multiplayer', '4 Player Local', 'Turn-Based Combat', 'Cartoon', 'Board Game', 'PvE', 'Magic', 'Turn-Based Strategy', 'Class-Based', '3D', 'Cartoony', 'Top-Down', 'Arcade', 'Fantasy', 'Family Friendly', 'PvP']"
1421588,96437.0,690430,Starfield,2023-09-06,1716740,starfield,69.99,4200000,164000,470000,56.822,RPG,Bethesda Game Studios,Bethesda Softworks,AAA,228900000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Action RPG', 'Space Sim', 'First-Person', 'Moddable', 'Character Customization', 'Third-Person', 'Cinematic', 'Exploration', 'Open World', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric', 'Great Soundtrack', 'Realistic']"
1226111,217557.0,661736,Rune Factory 3 Special,2023-09-05,2243710,rune-factory-3-special,39.99,18990,633,8088,95.419,"Simulation, Casual, RPG",Marvelous Inc.,"Marvelous, Marvelous USA, Inc., XSEED Games","AA, Indie",540000,"['Action', 'Adventure', 'Simulation', 'Singleplayer', 'RPG', 'Action RPG', 'Agriculture', 'Crafting', 'Magic', 'Dating Sim', 'Fishing', 'Combat', 'Romance', 'Farming Sim', 'Creature Collector', '3D', 'JRPG', 'Fantasy', 'Story Rich', 'Cute']"
1516399,252996.0,691496,MEGA MAN X DiVE Offline,2023-09-01,2183650,mega-man-x-dive-offline,29.99,45690,1523,11859,81.55,"Action, RPG",Capcom,Capcom,AAA,876000,"['Action', 'Singleplayer', 'RPG', 'Robots', 'Side Scroller', 'Action RPG', 'Character Customization', 'PvE', 'Spectacle fighter', ""1990's"", '2D', 'Platformer', 'Sci-fi', 'Retro', 'Anime']"
883778,228542.0,626166,ARMORED CORE™ VI FIRES OF RUBICON™,2023-08-24,1888160,armored-core-vi-fires-of-rubicon,59.99,2300000,75418,209000,91.369,Action,FromSoftware,"Bandai Namco, FromSoftware",AAA,106900000,"['Action', 'Singleplayer', 'Multiplayer', 'Robots', 'Action-Adventure', 'Souls-like', 'Mechs', 'Character Customization', 'Military', 'Third-Person', 'Futuristic', 'Post-apocalyptic', 'Soundtrack', 'Combat', 'Vehicular Combat', '3D', 'Sci-fi', 'Atmospheric', 'Difficult', 'Fast-Paced']"
1231717,165346.0,699139,Saints Row,2023-08-24,742420,saints-row,29.99,195000,6495,13690,57.506,"Action, Adventure",Volition,Deep Silver,AA,3800000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Driving', 'Dark Humor', 'Co-op', 'Third-Person Shooter', 'Character Customization', 'Third-Person', 'Crime', 'America', 'Satire', 'Parody ', 'Superhero', 'Shooter', 'Open World', 'Comedy', 'Sandbox', 'Funny']"
1228114,228531.0,637120,Immortals of Aveum™,2023-08-22,2009100,immortals-of-aveum,59.99,69300,2310,16066,70.606,"Action, Adventure",Ascendant Studios,Electronic Arts,AAA,2600000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'First-Person', 'Dragons', 'PvE', 'Magic', 'FPS', 'Shooter', 'Fantasy', 'Open World', 'Story Rich', 'Sci-fi', 'Atmospheric', 'Fast-Paced']"
1229864,68441.0,662404,Sword Art Online: Integral Factor,2023-08-21,2371630,sword-art-online-integral-factor,0.0,55230,1841,5550,63.227,"Action, Adventure, RPG, MMO","ASOBIMO,Inc.",Bandai Namco,AAA,0,"['Action', 'Adventure', 'Singleplayer', 'Free to Play', 'RPG', 'Massively Multiplayer', 'Multiplayer', 'Action RPG', 'MMORPG', 'Online Co-Op', 'Character Customization', 'PvE', 'Futuristic', '3D', 'JRPG', 'Open World', 'Sci-fi', 'Anime', 'PvP']"
1231134,252167.0,617669,Madden NFL 24,2023-08-17,2140330,madden-nfl-24,0.0,257000,8577,6227,46.205,"Simulation, Strategy, Sports",Tiburon,Electronic Arts,AAA,11800000,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Co-op', 'Local Multiplayer', 'Local Co-Op', 'PvP', 'Football (American)']"
1327179,125174.0,621856,Overwatch® 2,2023-08-10,2357570,overwatch-2,0.0,8400000,334000,94385,22.974,"Action, Free to Play","Blizzard Entertainment, Inc.","Blizzard Entertainment, Inc.",AAA,0,"['Action', 'Free to Play', 'Casual', 'Multiplayer', 'Competitive', 'Controller', 'Dark Humor', 'Co-op', 'First-Person', 'MOBA', 'PvE', 'Cinematic', 'Dystopian ', 'Team-Based', 'Lore-Rich', 'Hero Shooter', 'FPS', 'Shooter', 'Sci-fi', 'PvP']"
400379,214409.0,650761,Atlas Fallen,2023-08-09,1230530,atlas-fallen,39.99,96900,3230,39692,71.641,"Action, Adventure, RPG",Deck13,Focus Entertainment,AA,3100000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Demons', 'Action RPG', 'Mystery', 'Online Co-Op', 'Loot', 'Magic', 'Cinematic', 'Supernatural', 'Narration', 'Combat', '3D', 'Female Protagonist', 'Exploration', 'Fantasy', 'Story Rich']"
1230196,247383.0,628152,F1® Manager 2023,2023-07-31,2287220,f1-manager-2023,54.99,93660,3121,10149,80.006,"Simulation, Strategy",Frontier Developments,Frontier Developments,AA,3600000,"['Strategy', 'Simulation', 'Singleplayer', 'Sports', 'Automobile Sim', 'Choices Matter', 'Racing', 'Economy', 'Driving', 'Immersive Sim', 'Time Management', 'PvE', 'Tactical', 'Team-Based', '3D', 'Base Building', 'Resource Management', 'Management', 'Family Friendly', 'Realistic']"
58038,173363.0,614683,Street Legal 1: REVision,2023-07-28,1571280,street-legal-1-revision,9.99,4020,134,1218,89.552,"Simulation, Racing","ImageCode, Invictus Games Ltd.",Activision Value,AAA,22229,"['Simulation', 'Old School', 'Singleplayer', 'Automobile Sim', 'Racing', 'Driving', 'Immersive Sim', 'First-Person', 'Moddable', 'Third-Person', 'Destruction', 'Unforgiving', '3D', 'Exploration', 'Physics', 'Open World', 'Sandbox', 'Retro', 'Difficult', 'Replay Value']"
1230556,134582.0,682166,Ratchet & Clank: Rift Apart,2023-07-26,1895880,ratchet-clank-rift-apart,59.99,395000,13167,50556,90.355,"Action, Adventure","Insomniac Games, Nixxes software",PlayStation Publishing LLC,AAA,17700000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Co-op', 'Third-Person Shooter', 'Third-Person', '3D Platformer', 'Cartoony', 'Female Protagonist', 'Platformer', 'Shooter', 'Open World', 'Story Rich', 'Space', 'Sci-fi', 'Funny', 'Cute', 'Family Friendly', 'Colorful']"
63461,72767.0,649925,Jagged Alliance 3,2023-07-14,1084160,jagged-alliance-3,44.99,379000,12617,62620,89.443,"Action, Strategy",Haemimont Games,THQ Nordic,AA,12800000,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Classic', 'Co-op', 'Turn-Based Combat', 'Online Co-Op', 'Loot', 'Military', 'Tactical', 'Turn-Based Strategy', 'Co-op Campaign', 'Isometric', 'Strategy RPG', 'Tactical RPG', '3D', 'Turn-Based']"
1326660,150022.0,637196,DRAGON QUEST TREASURES,2023-07-14,2021210,dragon-quest-treasures,49.99,7860,269,6388,79.926,"Action, Casual, RPG","Square Enix, TOSE CO., LTD.",Square Enix,AAA,291000,"['Action', 'Singleplayer', 'Casual', 'RPG', 'Action RPG', 'Party-Based RPG', 'Character Action Game', 'Hidden Object', 'Loot', 'Emotional', 'Soundtrack', 'Creature Collector', 'JRPG', 'Relaxing', 'Fantasy', 'Story Rich', 'Anime', 'Atmospheric', 'Cute', 'Family Friendly']"
169568,194203.0,656599,Exoprimal,2023-07-13,1286320,exoprimal,59.99,126000,4197,40031,69.073,Action,Capcom,Capcom,AAA,5300000,"['Action', 'Multiplayer', 'Robots', 'Mechs', 'Third-Person Shooter', 'Online Co-Op', 'Character Customization', 'PvE', 'Third-Person', 'Tactical', 'Futuristic', 'Destruction', 'Team-Based', 'Dinosaurs', '3D', 'Survival', 'FPS', 'Shooter', 'Sci-fi', 'PvP']"
1053206,236698.0,627378,Atelier Marie Remake: The Alchemist of Salburg,2023-07-13,2138090,atelier-marie-remake-the-alchemist-of-salburg,49.99,9840,328,10209,89.024,"Casual, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,369000,"['Adventure', 'Simulation', 'Singleplayer', 'Casual', 'RPG', 'Turn-Based Combat', 'Cartoon', 'Crafting', '2D', '3D', 'Female Protagonist', 'Turn-Based', 'Exploration', 'JRPG', 'Relaxing', 'Fantasy', 'Story Rich', 'Anime', 'Great Soundtrack', 'Cute']"
1226105,236660.0,722078,Ghost Trick: Phantom Detective,2023-06-30,1967430,ghost-trick-phantom-detective,29.99,170000,5671,16967,97.778,"Action, Adventure",Capcom,Capcom,AAA,3600000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Classic', 'Mystery', 'Point & Click', 'Detective', 'Supernatural', 'Cult Classic', 'Puzzle', 'Story Rich', 'Anime', 'Funny', 'Great Soundtrack', 'Visual Novel']"
246211,145216.0,626290,AEW: Fight Forever,2023-06-29,1913210,aew-fight-forever,39.99,47430,1581,7748,56.989,"Action, Sports",YUKE'S,"All Elite Wrestling, LLC, THQ Nordic","AA, Indie",1900000,"['Action', 'Singleplayer', 'Multiplayer', 'Sports', 'Controller', 'Co-op', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Team-Based', 'Local Co-Op', '3D Fighter', 'Wrestling', 'Combat', '3D', 'Arcade', 'Atmospheric', 'Violent', 'PvP', 'Realistic']"
1051909,217553.0,660988,STORY OF SEASONS: A Wonderful Life,2023-06-27,2111170,story-of-seasons-a-wonderful-life,39.99,36000,1200,14275,78.5,"Simulation, Casual, RPG",Marvelous Inc.,"Marvelous, Marvelous Europe, XSEED Games","AA, Indie",1200000,"['Simulation', 'Singleplayer', 'Casual', 'RPG', 'Nature', 'Character Customization', 'Agriculture', 'Cats', 'Life Sim', 'Romance', 'Dog', 'Farming', 'Horses', 'Farming Sim', '3D', 'Relaxing', 'Cute', 'Family Friendly', 'Wholesome', 'Cozy']"
