name,released,steam_id,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags,platforms,genre,Platform
Croc: Legend of the Gobbos,2025-04-02 00:00:00,,,,,,,,,,,,,,Arcade,PC
Croc: Legend of the Gobbos,2025-04-02 00:00:00,,,,,,,,,,,,,,Arcade,PlayStation
Croc: Legend of the Gobbos,2025-04-02 00:00:00,,,,,,,,,,,,,,Arcade,Xbox
Croc: Legend of the Gobbos,2025-04-02 00:00:00,,,,,,,,,,,,,,Arcade,Nintendo
Steel Hunters,2025-04-02 00:00:00,,,,,,,,,,,,,,Action,PC
Paradise,2025-04-02 00:00:00,,,,,,,,,,,,,,Action,PC
Sand,2025-04-03 00:00:00,,,,,,,,,,,,,,Action,PC
Bioid,2025-04-07 00:00:00,,,,,,,,,,,,,,Adventure,PC
Burden of Command,2025-04-08 00:00:00,,,,,,,,,,,,,,RPG,PC
South of Midnight,2025-04-08 00:00:00,,,,,,,,,,,,,,Action,PC
South of Midnight,2025-04-08 00:00:00,,,,,,,,,,,,,,Action,Xbox
Armored Brigade II,2025-04-08 00:00:00,,,,,,,,,,,,,,Strategy,PC
Age of Empires IV: Knights of Cross and Rose,2025-04-08 00:00:00,,,,,,,,,,,,,,Strategy,PC
Age of Empires IV: Knights of Cross and Rose,2025-04-08 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Commandos: Origins,2025-04-09 00:00:00,,,,,,,,,,,,,,Strategy,PC
Commandos: Origins,2025-04-09 00:00:00,,,,,,,,,,,,,,Strategy,PlayStation
Commandos: Origins,2025-04-09 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Monaco 2,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,PC
Monaco 2,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Monaco 2,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,Xbox
Into the Dead: Our Darkest Days,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,PC
Steel Seed,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,PC
Steel Seed,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Steel Seed,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,Xbox
Crashlands 2,2025-04-10 00:00:00,,,,,,,,,,,,,,Action,PC
Hollywood Animal,2025-04-10 00:00:00,,,,,,,,,,,,,,Strategy,PC
The Talos Principle: Reawakened,2025-04-10 00:00:00,,,,,,,,,,,,,,Puzzle,PC
The Talos Principle: Reawakened,2025-04-10 00:00:00,,,,,,,,,,,,,,Puzzle,PlayStation
The Talos Principle: Reawakened,2025-04-10 00:00:00,,,,,,,,,,,,,,Puzzle,Xbox
Monster Energy Supercross 25,2025-04-10 00:00:00,,,,,,,,,,,,,,Racing,PC
Monster Energy Supercross 25,2025-04-10 00:00:00,,,,,,,,,,,,,,Racing,PlayStation
Monster Energy Supercross 25,2025-04-10 00:00:00,,,,,,,,,,,,,,Racing,Xbox
Spectre Divide,2025-04-11 00:00:00,,,,,,,,,,,,,,Action,PC
Spectre Divide,2025-04-11 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Spectre Divide,2025-04-11 00:00:00,,,,,,,,,,,,,,Action,Xbox
Forever Skies,2025-04-14 00:00:00,,,,,,,,,,,,,,Adventure,PC
Forever Skies,2025-04-14 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Forever Skies,2025-04-14 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Stygian: Outer Gods,2025-04-14 00:00:00,,,,,,,,,,,,,,Action,PC
Warside,2025-04-14 00:00:00,,,,,,,,,,,,,,Strategy,PC
Warside,2025-04-14 00:00:00,,,,,,,,,,,,,,Strategy,PlayStation
Warside,2025-04-14 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Warside,2025-04-14 00:00:00,,,,,,,,,,,,,,Strategy,Nintendo
Lushfoil Photography Sim,2025-04-15 00:00:00,,,,,,,,,,,,,,Simulation,PC
Lushfoil Photography Sim,2025-04-15 00:00:00,,,,,,,,,,,,,,Simulation,PlayStation
Lushfoil Photography Sim,2025-04-15 00:00:00,,,,,,,,,,,,,,Simulation,Xbox
Chains of Freedom,2025-04-15 00:00:00,,,,,,,,,,,,,,Strategy,PC
Chains of Freedom,2025-04-15 00:00:00,,,,,,,,,,,,,,Strategy,PlayStation
Chains of Freedom,2025-04-15 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Mandragora: Whispers of the Witch Tree,2025-04-17 00:00:00,,,,,,,,,,,,,,RPG,PC
Mandragora: Whispers of the Witch Tree,2025-04-17 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Mandragora: Whispers of the Witch Tree,2025-04-17 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Mandragora: Whispers of the Witch Tree,2025-04-17 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Matcho,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,PC
Matcho,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Matcho,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,Xbox
Phantom Breaker: Battle Grounds Ultimate,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,PC
Phantom Breaker: Battle Grounds Ultimate,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Phantom Breaker: Battle Grounds Ultimate,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,Xbox
Phantom Breaker: Battle Grounds Ultimate,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Vivat Slovakia,2025-04-17 00:00:00,,,,,,,,,,,,,,Action,PC
Bionic Bay,2025-04-17 00:00:00,,,,,,,,,,,,,,Arcade,PC
Bionic Bay,2025-04-17 00:00:00,,,,,,,,,,,,,,Arcade,PlayStation
Pax Augusta,2025-04-17 00:00:00,,,,,,,,,,,,,,Strategy,PC
Old Skies,2025-04-23 00:00:00,,,,,,,,,,,,,,Adventure,PC
Old Skies,2025-04-23 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Tempest Rising,2025-04-24 00:00:00,,,,,,,,,,,,,,Strategy,PC
Amerzone: The Explorer's Legacy,2025-04-24 00:00:00,,,,,,,,,,,,,,Adventure,PC
Amerzone: The Explorer's Legacy,2025-04-24 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Amerzone: The Explorer's Legacy,2025-04-24 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Fatal Fury: City of the Wolves,2025-04-24 00:00:00,,,,,,,,,,,,,,Fighting,PC
Fatal Fury: City of the Wolves,2025-04-24 00:00:00,,,,,,,,,,,,,,Fighting,PlayStation
Fatal Fury: City of the Wolves,2025-04-24 00:00:00,,,,,,,,,,,,,,Fighting,Xbox
Clair Obscur: Expedition 33,2025-04-24 00:00:00,,,,,,,,,,,,,,RPG,PC
Clair Obscur: Expedition 33,2025-04-24 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Clair Obscur: Expedition 33,2025-04-24 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Days Gone Remastered,2025-04-25 00:00:00,,,,,,,,,,,,,,Action,PC
Days Gone Remastered,2025-04-25 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Badlands Crew,2025-04-28 00:00:00,,,,,,,,,,,,,,Strategy,PC
Crisis in the Kremlin: The Cold War,2025-04-28 00:00:00,,,,,,,,,,,,,,Strategy,PC
Crusader Kings III: Khans of the Steppe,2025-04-28 00:00:00,,,,,,,,,,,,,,Strategy,PC
Skin Deep,2025-04-30 00:00:00,,,,,,,,,,,,,,Action,PC
Haunted House Renovator,2025-04-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Castle Craft,2025-04-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Necrophosis,2025-04-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
MotoGP 25,2025-04-30 00:00:00,,,,,,,,,,,,,,Racing,PC
MotoGP 25,2025-04-30 00:00:00,,,,,,,,,,,,,,Racing,PlayStation
MotoGP 25,2025-04-30 00:00:00,,,,,,,,,,,,,,Racing,Xbox
MotoGP 25,2025-04-30 00:00:00,,,,,,,,,,,,,,Racing,Nintendo
Drop Duchy,2025-05-05 00:00:00,,,,,,,,,,,,,,Strategy,PC
Captain Blood,2025-05-06 00:00:00,,,,,,,,,,,,,,Action,PC
Captain Blood,2025-05-06 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Captain Blood,2025-05-06 00:00:00,,,,,,,,,,,,,,Action,Xbox
Captain Blood,2025-05-06 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Metal Eden,2025-05-06 00:00:00,,,,,,,,,,,,,,Action,PC
Metal Eden,2025-05-06 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Metal Eden,2025-05-06 00:00:00,,,,,,,,,,,,,,Action,Xbox
Pixelshire,2025-05-08 00:00:00,,,,,,,,,,,,,,RPG,PC
Pixelshire,2025-05-08 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Pixelshire,2025-05-08 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Revenge of the Savage Planet,2025-05-08 00:00:00,,,,,,,,,,,,,,Action,PC
Revenge of the Savage Planet,2025-05-08 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Revenge of the Savage Planet,2025-05-08 00:00:00,,,,,,,,,,,,,,Action,Xbox
The Midnight Walk,2025-05-08 00:00:00,,,,,,,,,,,,,,Adventure,PC
The Midnight Walk,2025-05-08 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Empyreal,2025-05-08 00:00:00,,,,,,,,,,,,,,RPG,PC
Empyreal,2025-05-08 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Empyreal,2025-05-08 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Project: Mist,2025-05-12 00:00:00,,,,,,,,,,,,,,Action,PC
Doom: The Dark Ages,2025-05-15 00:00:00,,,,,,,,,,,,,,Action,PC
Doom: The Dark Ages,2025-05-15 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Doom: The Dark Ages,2025-05-15 00:00:00,,,,,,,,,,,,,,Action,Xbox
Capcom Fighting Collection 2,2025-05-16 00:00:00,,,,,,,,,,,,,,Fighting,PC
Capcom Fighting Collection 2,2025-05-16 00:00:00,,,,,,,,,,,,,,Fighting,PlayStation
Capcom Fighting Collection 2,2025-05-16 00:00:00,,,,,,,,,,,,,,Fighting,Xbox
Capcom Fighting Collection 2,2025-05-16 00:00:00,,,,,,,,,,,,,,Fighting,Nintendo
Dune: Awakening,2025-05-20 00:00:00,,,,,,,,,,,,,,Action,PC
Dune: Awakening,2025-05-20 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Dune: Awakening,2025-05-20 00:00:00,,,,,,,,,,,,,,Action,Xbox
RoadCraft,2025-05-20 00:00:00,,,,,,,,,,,,,,Simulation,PC
RoadCraft,2025-05-20 00:00:00,,,,,,,,,,,,,,Simulation,PlayStation
RoadCraft,2025-05-20 00:00:00,,,,,,,,,,,,,,Simulation,Xbox
Fantasy Life i: The Girl Who Steals Time,2025-05-21 00:00:00,,,,,,,,,,,,,,RPG,PC
Fantasy Life i: The Girl Who Steals Time,2025-05-21 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Fantasy Life i: The Girl Who Steals Time,2025-05-21 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Fantasy Life i: The Girl Who Steals Time,2025-05-21 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
JDM: Japanese Drift Master,2025-05-21 00:00:00,,,,,,,,,,,,,,Racing,PC
Deliver At All Costs,2025-05-22 00:00:00,,,,,,,,,,,,,,Arcade,PC
Deliver At All Costs,2025-05-22 00:00:00,,,,,,,,,,,,,,Arcade,PlayStation
Deliver At All Costs,2025-05-22 00:00:00,,,,,,,,,,,,,,Arcade,Xbox
Blades of Fire,2025-05-22 00:00:00,,,,,,,,,,,,,,Action,PC
Blades of Fire,2025-05-22 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Blades of Fire,2025-05-22 00:00:00,,,,,,,,,,,,,,Action,Xbox
Onimusha 2: Samurai's Destiny,2025-05-23 00:00:00,,,,,,,,,,,,,,Action,PC
Onimusha 2: Samurai's Destiny,2025-05-23 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Onimusha 2: Samurai's Destiny,2025-05-23 00:00:00,,,,,,,,,,,,,,Action,Xbox
Onimusha 2: Samurai's Destiny,2025-05-23 00:00:00,,,,,,,,,,,,,,Action,Nintendo
to a T,2025-05-28 00:00:00,,,,,,,,,,,,,,Adventure,PC
to a T,2025-05-28 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
to a T,2025-05-28 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Dungeonborne,2025-05-28 00:00:00,,,,,,,,,,,,,,RPG,PC
BitCraft Online,2025-05-29 00:00:00,,,,,,,,,,,,,,RPG,PC
Lost Soul Aside,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,PC
Lost Soul Aside,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Dauntless,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,PC
Dauntless,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Dauntless,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Dauntless,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Rune Factory: Guardians of Azuma,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,PC
Rune Factory: Guardians of Azuma,2025-05-30 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Elden Ring: Nightreign,2025-05-30 00:00:00,,,,,,,,,,,,,,Action,PC
Elden Ring: Nightreign,2025-05-30 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Elden Ring: Nightreign,2025-05-30 00:00:00,,,,,,,,,,,,,,Action,Xbox
A Rat's Quest: The Way Back Home,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PC
A Rat's Quest: The Way Back Home,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
A Rat's Quest: The Way Back Home,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
A Rat's Quest: The Way Back Home,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Cthulhu: Books of Ancients,2025-05-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Prologue: Go Wayback!,,,,,,,,,,,,,,,Simulation,PC
The Mighty Eighth VR,2025-05-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Binary Smoke,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PC
The House of the Dead 2: Remake,,,,,,,,,,,,,,,Action,PC
The House of the Dead 2: Remake,,,,,,,,,,,,,,,Action,PlayStation
The House of the Dead 2: Remake,,,,,,,,,,,,,,,Action,Xbox
The House of the Dead 2: Remake,,,,,,,,,,,,,,,Action,Nintendo
Moroi,,,,,,,,,,,,,,,Action,PC
Leaden Sky,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PC
Guns Undarkness,2025-05-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Out and About,,,,,,,,,,,,,,,Simulation,PC
Out and About,,,,,,,,,,,,,,,Simulation,Nintendo
Moth Kubit,,,,,,,,,,,,,,,RPG,PC
Moth Kubit,,,,,,,,,,,,,,,RPG,Nintendo
Big Ambitions,2025-05-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Section 13,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PC
Section 13,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Section 13,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Projekt Z: Beyond Order,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Projekt Z: Beyond Order,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Projekt Z: Beyond Order,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Command & Conquer: Legions,2025-05-01 00:00:00,,,,,,,,,,,,,,Strategy,Mobile
Always in Mind,2025-05-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Mecha Break,,,,,,,,,,,,,,,Action,PC
Mecha Break,,,,,,,,,,,,,,,Action,Xbox
Loose Leaf: A Tea Witch Simulator,2025-05-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Survive the Fall,2025-05-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Beholder: Conductor,,,,,,,,,,,,,,,Adventure,PC
Star Wars: Outlaws - A Pirate's Fortune,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PC
Star Wars: Outlaws - A Pirate's Fortune,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Star Wars: Outlaws - A Pirate's Fortune,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Tales of Seikyu,,,,,,,,,,,,,,,RPG,PC
Wartorn,,,,,,,,,,,,,,,Strategy,PC
Everspace 2: Wrath of the Ancients,,,,,,,,,,,,,,,Action,PC
Everspace 2: Wrath of the Ancients,,,,,,,,,,,,,,,Action,PlayStation
Everspace 2: Wrath of the Ancients,,,,,,,,,,,,,,,Action,Xbox
City Car Driving 2.0,2025-05-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Tower of Babel: Survivors of Chaos,,,,,,,,,,,,,,,RPG,PC
Shape of Dreams,2025-05-01 00:00:00,,,,,,,,,,,,,,Action,PC
XDefiant,2025-06-03 00:00:00,,,,,,,,,,,,,,Action,PC
XDefiant,2025-06-03 00:00:00,,,,,,,,,,,,,,Action,PlayStation
XDefiant,2025-06-03 00:00:00,,,,,,,,,,,,,,Action,Xbox
Architect Life: A House Design Simulator,2025-06-05 00:00:00,,,,,,,,,,,,,,Simulation,PC
Architect Life: A House Design Simulator,2025-06-05 00:00:00,,,,,,,,,,,,,,Simulation,PlayStation
Architect Life: A House Design Simulator,2025-06-05 00:00:00,,,,,,,,,,,,,,Simulation,Xbox
Forgotlings,2025-06-12 00:00:00,,,,,,,,,,,,,,Adventure,PC
Forgotlings,2025-06-12 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Forgotlings,2025-06-12 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Forgotlings,2025-06-12 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Five Nights at Freddy's: Secret of the Mimic,2025-06-13 00:00:00,,,,,,,,,,,,,,Adventure,PC
Five Nights at Freddy's: Secret of the Mimic,2025-06-13 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Mount & Blade II: Bannerlord - War Sails,2025-06-17 00:00:00,,,,,,,,,,,,,,RPG,PC
Mount & Blade II: Bannerlord - War Sails,2025-06-17 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Mount & Blade II: Bannerlord - War Sails,2025-06-17 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Death Stranding 2: On The Beach,2025-06-26 00:00:00,,,,,,,,,,,,,,Action,PlayStation
System Shock 2: 25th Anniversary Remaster,2025-06-26 00:00:00,,,,,,,,,,,,,,Action,PC
System Shock 2: 25th Anniversary Remaster,2025-06-26 00:00:00,,,,,,,,,,,,,,Action,PlayStation
System Shock 2: 25th Anniversary Remaster,2025-06-26 00:00:00,,,,,,,,,,,,,,Action,Xbox
System Shock 2: 25th Anniversary Remaster,2025-06-26 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Vampire: The Masquerade - Bloodlines 2,,,,,,,,,,,,,,,RPG,PC
Vampire: The Masquerade - Bloodlines 2,,,,,,,,,,,,,,,RPG,PlayStation
Vampire: The Masquerade - Bloodlines 2,,,,,,,,,,,,,,,RPG,Xbox
Plants vs. Zombies 3: Welcome to Zomburbia,2025-06-01 00:00:00,,,,,,,,,,,,,,Strategy,Mobile
Dark Moon,,,,,,,,,,,,,,,Strategy,PC
Farthest Frontier,,,,,,,,,,,,,,,Strategy,PC
Broken Arrow,2025-06-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Night is Coming,,,,,,,,,,,,,,,Strategy,PC
Tiny Combat Arena,2025-06-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Truck Mechanic: Dangerous Paths,,,,,,,,,,,,,,,Simulation,PC
Demonschool,,,,,,,,,,,,,,,RPG,PC
Demonschool,,,,,,,,,,,,,,,RPG,PlayStation
Demonschool,,,,,,,,,,,,,,,RPG,Xbox
Demonschool,,,,,,,,,,,,,,,RPG,Nintendo
Enemy of the State,2025-06-01 00:00:00,,,,,,,,,,,,,,Action,PC
Enemy of the State,2025-06-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Enemy of the State,2025-06-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Resident Evil Re:Verse,2025-06-30 00:00:00,,,,,,,,,,,,,,Action,PC
Resident Evil Re:Verse,2025-06-30 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Resident Evil Re:Verse,2025-06-30 00:00:00,,,,,,,,,,,,,,Action,Xbox
The Constructors,2025-06-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
"Football, Tactics & Glory: World",2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
GEX Trilogy,,,,,,,,,,,,,,,Arcade,PC
GEX Trilogy,,,,,,,,,,,,,,,Arcade,PlayStation
GEX Trilogy,,,,,,,,,,,,,,,Arcade,Xbox
GEX Trilogy,,,,,,,,,,,,,,,Arcade,Nintendo
The Precinct,,,,,,,,,,,,,,,Action,PC
The Precinct,,,,,,,,,,,,,,,Action,PlayStation
The Precinct,,,,,,,,,,,,,,,Action,Xbox
Greenfield,2025-06-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Ascent of Ashes,2025-06-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Spirit of the North 2,,,,,,,,,,,,,,,Adventure,PC
Spirit of the North 2,,,,,,,,,,,,,,,Adventure,PlayStation
Spirit of the North 2,,,,,,,,,,,,,,,Adventure,Xbox
Ikaro Will Not Die,2025-06-01 00:00:00,,,,,,,,,,,,,,Action,PC
Ikaro Will Not Die,2025-06-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Risk of Rain: Hostile Worlds,2025-06-01 00:00:00,,,,,,,,,,,,,,Action,Mobile
Earth of Oryn,,,,,,,,,,,,,,,Strategy,PC
Kingmakers,,,,,,,,,,,,,,,Action,PC
Rise of Industry 2,,,,,,,,,,,,,,,Strategy,PC
Rise of Industry 2,,,,,,,,,,,,,,,Strategy,PlayStation
Rise of Industry 2,,,,,,,,,,,,,,,Strategy,Xbox
Hordes of Hunger,,,,,,,,,,,,,,,Action,PC
Afterblast,,,,,,,,,,,,,,,Action,PC
Viking Frontiers,,,,,,,,,,,,,,,RPG,PC
Date Everything!,2025-06-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Date Everything!,2025-06-01 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Date Everything!,2025-06-01 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Date Everything!,2025-06-01 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Heroes of Might and Magic: Olden Era,,,,,,,,,,,,,,,Strategy,PC
Bonaparte: A Mechanized Revolution,,,,,,,,,,,,,,,Strategy,PC
Hell Clock,,,,,,,,,,,,,,,RPG,PC
Chained Echoes: Ashes of Elrant,2025-06-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Chained Echoes: Ashes of Elrant,2025-06-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Chained Echoes: Ashes of Elrant,2025-06-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Chained Echoes: Ashes of Elrant,2025-06-01 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
M.E.A.T. II: Absolute Zero,,,,,,,,,,,,,,,Action,PC
Inkborn,,,,,,,,,,,,,,,RPG,PC
The Karters 2: Turbo Charged,,,,,,,,,,,,,,,Racing,PC
The Karters 2: Turbo Charged,,,,,,,,,,,,,,,Racing,PlayStation
The Karters 2: Turbo Charged,,,,,,,,,,,,,,,Racing,Xbox
The Karters 2: Turbo Charged,,,,,,,,,,,,,,,Racing,Nintendo
Void Sails,,,,,,,,,,,,,,,RPG,PC
Tinkerlands,2025-06-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Ertugrul of Ulukayin,,,,,,,,,,,,,,,Action,PC
Tony Hawk's Pro Skater 3+4,2025-07-11 00:00:00,,,,,,,,,,,,,,Sports,PC
Tony Hawk's Pro Skater 3+4,2025-07-11 00:00:00,,,,,,,,,,,,,,Sports,PlayStation
Tony Hawk's Pro Skater 3+4,2025-07-11 00:00:00,,,,,,,,,,,,,,Sports,Xbox
Tony Hawk's Pro Skater 3+4,2025-07-11 00:00:00,,,,,,,,,,,,,,Sports,Nintendo
Stronghold: Crusader - Definitive Edition,2025-07-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Tales of the Shire,2025-07-29 00:00:00,,,,,,,,,,,,,,RPG,PC
Tales of the Shire,2025-07-29 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Tales of the Shire,2025-07-29 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Tales of the Shire,2025-07-29 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Red Sails,2025-07-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Luna Abyss,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,PC
Luna Abyss,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Luna Abyss,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Warpaws,2025-07-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
The Fold: Ingression,2025-07-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Ferocious,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,PC
Nakwon: Last Paradise,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,PC
PuffPals: Island Skies,2025-07-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
PuffPals: Island Skies,2025-07-01 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Screenbound,2025-07-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Dragon Ball Project: Multi,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,PC
Dragon Ball Project: Multi,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,Mobile
Era One,2025-07-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Code Violet,2025-07-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Metal Gear Solid Delta: Snake Eater,2025-08-28 00:00:00,,,,,,,,,,,,,,Action,PC
Metal Gear Solid Delta: Snake Eater,2025-08-28 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Metal Gear Solid Delta: Snake Eater,2025-08-28 00:00:00,,,,,,,,,,,,,,Action,Xbox
Shinobi: Art of Vengeance,2025-08-29 00:00:00,,,,,,,,,,,,,,Action,PC
Shinobi: Art of Vengeance,2025-08-29 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Shinobi: Art of Vengeance,2025-08-29 00:00:00,,,,,,,,,,,,,,Action,Xbox
Shinobi: Art of Vengeance,2025-08-29 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Lab Rat,2025-08-01 00:00:00,,,,,,,,,,,,,,Puzzle,PC
Lab Rat,2025-08-01 00:00:00,,,,,,,,,,,,,,Puzzle,Xbox
Chrono Odyssey,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Chrono Odyssey,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Chrono Odyssey,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Chrono Odyssey,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,Mobile
